8.096446700507614613e-01,9.680716728568916629e-01,5.630443194226842918e-01,1.000000000000000000e+00,2.620791391531261727e+00,2.885873029078884766e-01,6.824868917465209961e-01,9.213197969543147625e-01,9.912587188415072914e-01,2.999999999999999737e-04
8.071065989847715505e-01,9.682356725347945892e-01,4.716610752423007757e-01,1.000000000000000000e+00,2.624035640679128534e+00,2.472444310296392500e-01,6.780770421028137207e-01,9.238578680203045623e-01,9.912878691791101593e-01,6.500000000000000786e-04
7.741116751269035978e-01,9.638419487233033101e-01,4.655055599725647641e-01,1.000000000000000000e+00,2.541515653493935378e+00,2.469094760378151843e-01,6.862612962722778320e-01,9.263959390862943621e-01,9.914318618526158922e-01,6.999999999999999929e-04
9.060913705583756306e-01,9.562767357963406489e-01,5.555820598835281565e-01,1.000000000000000000e+00,2.416924732402776943e+00,2.292059078925202387e-01,6.684610843658447266e-01,9.263959390862943621e-01,9.918483097615627964e-01,3.499999999999999964e-04
6.979695431472081601e-01,9.422466513232592433e-01,4.295511382650952226e-01,1.000000000000000000e+00,2.225854411724723203e+00,2.663836037782337796e-01,7.002596259117126465e-01,9.289340101522842730e-01,9.914661082761480060e-01,7.500000000000000156e-04
7.791878172588831974e-01,9.583262943567194547e-01,4.439739237134102123e-01,1.000000000000000000e+00,2.448831527485490600e+00,2.943021333225127600e-01,6.840484142303466797e-01,9.238578680203045623e-01,9.912344249652775829e-01,8.000000000000000383e-04
7.817258883248731083e-01,9.557192363302878801e-01,4.881792241730458781e-01,1.000000000000000000e+00,2.408455128776834542e+00,2.295079994336784168e-01,6.823391318321228027e-01,9.213197969543147625e-01,9.911208269052270703e-01,4.000000000000000192e-04
7.512690355329949554e-01,9.472785497994805626e-01,3.836577036404489327e-01,1.000000000000000000e+00,2.289640433355573101e+00,2.770784337364456396e-01,6.879235506057739258e-01,9.263959390862943621e-01,9.909432623850930044e-01,8.499999999999999526e-04
7.512690355329949554e-01,9.264747258374814720e-01,4.181998839380792199e-01,1.000000000000000000e+00,2.050650089792208419e+00,2.523357441803670276e-01,6.912327408790588379e-01,9.314720812182740728e-01,9.908860483660236751e-01,9.000000000000000838e-04
7.817258883248731083e-01,9.398936992950241986e-01,3.772580359174730336e-01,1.000000000000000000e+00,2.197520789150499088e+00,2.626859386561799514e-01,6.905165910720825195e-01,9.263959390862943621e-01,9.906666591086249474e-01,9.499999999999999981e-04
7.817258883248731083e-01,9.486291252120273576e-01,4.749305955248272482e-01,1.000000000000000000e+00,2.307578647495274193e+00,2.274174190288226483e-01,6.846973299980163574e-01,9.238578680203045623e-01,9.904941835390207450e-01,4.749999999999999990e-04
7.131979695431471811e-01,9.224074852978821903e-01,4.224975928963981553e-01,1.000000000000000000e+00,2.010238493113902791e+00,2.534313945085636122e-01,6.907160878181457520e-01,9.238578680203045623e-01,9.902644328059603263e-01,1.000000000000000021e-03
7.487309644670050446e-01,9.389761446858884142e-01,3.739917781219261883e-01,1.000000000000000000e+00,2.186707169164057163e+00,2.467192321903159125e-01,6.870222091674804688e-01,9.213197969543147625e-01,9.899394479083341025e-01,5.000000000000000104e-04
8.121827411167512611e-01,9.616466554548018797e-01,5.030942462928510439e-01,1.000000000000000000e+00,2.503331645793273275e+00,2.275434757960533294e-01,6.763787865638732910e-01,9.187817258883248517e-01,9.898571474960632388e-01,2.500000000000000052e-04
8.375634517766497034e-01,9.704301246776134704e-01,4.908631599580942084e-01,1.000000000000000000e+00,2.668837358066940002e+00,2.126212934459036363e-01,6.751244068145751953e-01,9.213197969543147625e-01,9.896925768751048125e-01,1.250000000000000026e-04
8.324873096446701037e-01,9.684683329225984849e-01,4.975338237448910239e-01,1.000000000000000000e+00,2.628661964622776903e+00,2.021714096105368952e-01,6.746832132339477539e-01,9.187817258883248517e-01,9.894951069206258110e-01,6.250000000000000130e-05
8.629441624365482566e-01,9.732457146232302847e-01,4.995101876976013044e-01,1.000000000000000000e+00,2.730554625444410632e+00,2.019500072566928484e-01,6.704137325286865234e-01,9.187817258883248517e-01,9.893433587572951771e-01,3.125000000000000065e-05
8.629441624365482566e-01,9.737065982943446940e-01,5.028402806011068593e-01,1.000000000000000000e+00,2.741168164680933828e+00,1.915689728572326500e-01,6.703704595565795898e-01,9.187817258883248517e-01,9.892989290603884101e-01,1.562500000000000033e-05
8.705583756345177671e-01,9.735439510294415788e-01,4.995107528666806185e-01,1.000000000000000000e+00,2.737404991214006600e+00,1.755715922290642383e-01,6.708830595016479492e-01,9.187817258883248517e-01,9.891985079450344998e-01,7.812500000000000163e-06
8.680203045685279672e-01,9.736681256540752338e-01,4.976980561040364459e-01,1.000000000000000000e+00,2.740276269164466427e+00,1.863925958460464216e-01,6.705007553100585938e-01,9.187817258883248517e-01,9.891323198183851195e-01,3.906250000000000081e-06
8.705583756345177671e-01,9.739088673123488249e-01,4.986656834388714099e-01,1.000000000000000000e+00,2.745875311881625258e+00,1.795125804578777406e-01,6.702101230621337891e-01,9.213197969543147625e-01,9.889918729488978988e-01,1.953125000000000041e-06
8.705583756345177671e-01,9.738742315135722194e-01,4.986656834388714099e-01,1.000000000000000000e+00,2.745067117236285270e+00,1.708786844813103001e-01,6.701697707176208496e-01,9.213197969543147625e-01,9.888983397672054254e-01,9.765625000000000203e-07
